type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
discharge,[2.009e+03 2.000e+00 2.100e+01 5.000e+00 5.700e+01 5.062e+00],24,B0027,40,3199,03199.csv,1.812000638,,
charge,[2.009e+03 2.000e+00 2.100e+01 7.000e+00 4.500e+01 7.250e+00],24,B0027,41,3200,03200.csv,,,
discharge,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+01 4.2000e+01 4.4125e+01],24,B0027,42,3201,03201.csv,1.80923857,,
impedance,[2.0090e+03 2.0000e+00 2.1000e+01 1.2000e+01 3.4000e+01 3.2359e+01],24,B0027,43,3202,03202.csv,,0.098019151,0.125610499
charge,[2.009e+03 2.000e+00 2.100e+01 1.300e+01 6.000e+00 1.750e+01],24,B0027,44,3203,03203.csv,,,
impedance,[2.0090e+03 2.0000e+00 2.1000e+01 1.6000e+01 1.0000e+01 3.4171e+01],24,B0027,45,3204,03204.csv,,0.099506803,0.119716898
discharge,[2.0090e+03 3.0000e+00 2.0000e+00 1.6000e+01 3.0000e+01 3.4015e+01],24,B0027,46,3205,03205.csv,1.782071772,,
impedance,[2.0090e+03 3.0000e+00 2.0000e+00 1.8000e+01 2.0000e+01 4.1765e+01],24,B0027,47,3206,03206.csv,,0.098710745,0.123949799
charge,[2.0090e+03 3.0000e+00 2.0000e+00 1.8000e+01 5.2000e+01 2.7046e+01],24,B0027,48,3207,03207.csv,,,
impedance,[2.009e+03 3.000e+00 2.000e+00 2.100e+01 4.800e+01 1.710e-01],24,B0027,49,3208,03208.csv,,0.100185457,0.119386316
discharge,[2.0090e+03 3.0000e+00 2.0000e+00 2.2000e+01 1.9000e+01 4.5593e+01],24,B0027,50,3209,03209.csv,1.814550456,,
charge,[2009.       3.       3.       0.       7.      20.781],24,B0027,51,3210,03210.csv,,,
discharge,[2.0090e+03 3.0000e+00 3.0000e+00 2.0000e+00 5.9000e+01 3.9453e+01],24,B0027,52,3211,03211.csv,1.809153485,,
charge,[2009.       3.       3.       4.      47.       3.484],24,B0027,53,3212,03212.csv,,,
discharge,[2009.       3.       3.       7.      39.       7.296],24,B0027,54,3213,03213.csv,1.806555151,,
charge,[2009.       3.       3.       9.      26.      17.984],24,B0027,55,3214,03214.csv,,,
discharge,[2009.       3.       3.      12.      18.      51.281],24,B0027,56,3215,03215.csv,1.802401656,,
charge,[2009.       3.       3.      14.       5.      44.218],24,B0027,57,3216,03216.csv,,,
discharge,[2009.       3.       3.      16.      58.      46.625],24,B0027,58,3217,03217.csv,1.796433168,,
impedance,[2009.       3.       3.      18.      49.      37.578],24,B0027,59,3218,03218.csv,,0.09821474,0.126003174
charge,[2009.       3.       3.      19.      21.      23.546],24,B0027,60,3219,03219.csv,,,
impedance,[2009.       3.       3.      22.      22.       5.031],24,B0027,61,3220,03220.csv,,0.097704053,0.117216611
impedance,[2009.       3.       5.      15.      25.      53.312],24,B0027,62,3221,03221.csv,,0.096349098,0.11435722
charge,[2009.       3.       5.      15.      57.      39.484],24,B0027,63,3222,03222.csv,,,
impedance,[2009.       3.       5.      18.       8.      32.859],24,B0027,64,3223,03223.csv,,0.097556123,0.118445089
discharge,[2009.       3.       5.      18.      40.      18.984],24,B0027,65,3224,03224.csv,1.808803693,,
charge,[2009.       3.       5.      20.      27.      37.359],24,B0027,66,3225,03225.csv,,,
discharge,[2.009e+03 3.000e+00 5.000e+00 2.300e+01 2.000e+01 1.140e+00],24,B0027,67,3226,03226.csv,1.791552775,,
charge,[2.0090e+03 3.0000e+00 6.0000e+00 1.0000e+00 6.0000e+00 3.5906e+01],24,B0027,68,3227,03227.csv,,,
discharge,[2009.       3.       6.       4.       0.      25.046],24,B0027,69,3228,03228.csv,1.785337519,,
charge,[2009.       3.       6.       5.      46.      35.031],24,B0027,70,3229,03229.csv,,,
discharge,[2009.       3.       6.       8.      39.      37.156],24,B0027,71,3230,03230.csv,1.79320921,,
charge,[2009.       3.       6.      10.      25.      28.937],24,B0027,72,3231,03231.csv,,,
discharge,[2009.       3.       6.      13.      20.      49.203],24,B0027,73,3232,03232.csv,1.787309771,,
impedance,[2009.       3.       6.      15.      10.      41.859],24,B0027,74,3233,03233.csv,,0.096539181,0.126759783
charge,[2009.       3.       6.      15.      42.      28.359],24,B0027,75,3234,03234.csv,,,
impedance,[2009.       3.       6.      18.      44.      22.484],24,B0027,76,3235,03235.csv,,0.099965263,0.119612266
discharge,[2009.       3.      19.      10.      34.      54.078],24,B0027,77,3236,03236.csv,1.770092625,,
impedance,[2009.     3.    19.    12.    23.    39.5],24,B0027,78,3237,03237.csv,,0.099692272,0.124854313
charge,[2009.       3.      19.      12.      55.      26.718],24,B0027,79,3238,03238.csv,,,
charge,[2010.       6.       3.      18.      29.      28.093],22,B0044,0,3239,03239.csv,,,
impedance,[2010.       6.       3.      19.      59.      13.171],24,B0044,1,3240,03240.csv,,0.08024913,0.144592507
discharge,[2010.       6.       3.      20.      31.       2.968],22,B0044,2,3241,03241.csv,1.686525555,,
charge,[2010.       6.       3.      21.      28.      23.343],22,B0044,3,3242,03242.csv,,,
discharge,[2010.       6.       4.       0.      29.      30.921],22,B0044,4,3243,03243.csv,1.662460653,,
charge,[2.0100e+03 6.0000e+00 4.0000e+00 1.0000e+00 2.5000e+01 3.9953e+01],22,B0044,5,3244,03244.csv,,,
discharge,[2010.       6.       4.       4.      26.      46.875],22,B0044,6,3245,03245.csv,1.653401076,,
charge,[2010.       6.       4.       5.      22.      11.609],22,B0044,7,3246,03246.csv,,,
discharge,[2010.     6.     4.     8.    23.    18.5],22,B0044,8,3247,03247.csv,1.64521459,,
charge,[2010.       6.       4.       9.      18.      10.125],22,B0044,9,3248,03248.csv,,,
discharge,[2010.       6.       4.      12.      19.      17.125],22,B0044,10,3249,03249.csv,1.635664062,,
impedance,[2010.      6.      4.     13.     17.     33.14],24,B0044,11,3250,03250.csv,,0.077301114,0.126696137
charge,[2010.       6.       4.      13.      49.      16.656],22,B0044,12,3251,03251.csv,,,
impedance,[2010.       6.       4.      16.      54.      24.109],24,B0044,13,3252,03252.csv,,0.076861617,0.1223033
discharge,[2010.      6.      4.     17.     26.      7.75],22,B0044,14,3253,03253.csv,0,,
charge,[2010.       6.       4.      18.      11.      41.437],22,B0044,15,3254,03254.csv,,,
discharge,[2.01e+03 6.00e+00 4.00e+00 2.10e+01 8.00e+00 4.37e-01],22,B0044,16,3255,03255.csv,1.626776977,,
charge,[2.0100e+03 6.0000e+00 4.0000e+00 2.2000e+01 1.0000e+00 2.3046e+01],22,B0044,17,3256,03256.csv,,,
discharge,[2.0100e+03 6.0000e+00 5.0000e+00 1.0000e+00 2.0000e+00 3.3453e+01],22,B0044,18,3257,03257.csv,1.61597155,,
charge,[2.0100e+03 6.0000e+00 5.0000e+00 1.0000e+00 5.5000e+01 3.7531e+01],22,B0044,19,3258,03258.csv,,,
discharge,[2010.       6.       5.       4.      56.      47.468],22,B0044,20,3259,03259.csv,1.607602839,,
charge,[2010.       6.       5.       5.      49.      38.281],22,B0044,21,3260,03260.csv,,,
discharge,[2010.      6.      5.      8.     50.     47.75],22,B0044,22,3261,03261.csv,1.60033604,,
impedance,[2010.       6.       5.       9.      47.      27.109],24,B0044,23,3262,03262.csv,,0.074950164,0.125924658
charge,[2010.       6.       5.      10.      19.      11.203],22,B0044,24,3263,03263.csv,,,
impedance,[2010.       6.       5.      13.      24.      19.718],24,B0044,25,3264,03264.csv,,0.07839387,0.120028311
discharge,[2010.       6.       5.      13.      56.       3.921],22,B0044,26,3265,03265.csv,1.597870091,,
charge,[2010.      6.      5.     14.     48.     40.64],22,B0044,27,3266,03266.csv,,,
discharge,[2010.       6.       5.      17.      49.      52.625],22,B0044,28,3267,03267.csv,1.590031027,,
charge,[2010.       6.       5.      18.      42.      16.578],22,B0044,29,3268,03268.csv,,,
discharge,[2010.       6.       5.      21.      43.      27.734],22,B0044,30,3269,03269.csv,1.581631116,,
charge,[2010.       6.       5.      22.      35.      48.546],22,B0044,31,3270,03270.csv,,,
discharge,[2.0100e+03 6.0000e+00 6.0000e+00 1.0000e+00 3.6000e+01 5.8156e+01],22,B0044,32,3271,03271.csv,1.571455631,,
charge,[2.010e+03 6.000e+00 6.000e+00 2.000e+00 2.900e+01 1.406e+00],22,B0044,33,3272,03272.csv,,,
discharge,[2010.       6.       6.       5.      30.      11.906],22,B0044,34,3273,03273.csv,1.563220799,,
impedance,[2010.       6.       6.       6.      26.      12.265],24,B0044,35,3274,03274.csv,,0.076987134,0.124245789
charge,[2010.       6.       6.       6.      57.      56.937],22,B0044,36,3275,03275.csv,,,
impedance,[2010.       6.       6.      10.       3.       8.109],24,B0044,37,3276,03276.csv,,0.075032381,0.126579918
discharge,[2010.       6.       6.      10.      34.      53.031],22,B0044,38,3277,03277.csv,1.560677539,,
charge,[2.01e+03 6.00e+00 6.00e+00 1.10e+01 2.70e+01 8.12e-01],22,B0044,39,3278,03278.csv,,,
discharge,[2010.       6.       6.      14.      28.      10.546],22,B0044,40,3279,03279.csv,1.552388601,,
charge,[2010.       6.       6.      15.      20.       3.984],22,B0044,41,3280,03280.csv,,,
discharge,[2010.       6.       6.      18.      21.      14.171],22,B0044,42,3281,03281.csv,1.544459288,,
charge,[2010.       6.       6.      19.      12.      55.125],22,B0044,43,3282,03282.csv,,,
discharge,[2010.       6.       6.      22.      14.       8.156],22,B0044,44,3283,03283.csv,1.536558134,,
charge,[2010.       6.       6.      23.       5.      46.734],22,B0044,45,3284,03284.csv,,,
discharge,[2.010e+03 6.000e+00 7.000e+00 2.000e+00 6.000e+00 5.764e+01],22,B0044,46,3285,03285.csv,1.530725587,,
impedance,[2.0100e+03 6.0000e+00 7.0000e+00 3.0000e+00 2.0000e+00 2.1765e+01],24,B0044,47,3286,03286.csv,,0.076791148,0.121584096
charge,[2010.       6.       7.       3.      34.       7.015],22,B0044,48,3287,03287.csv,,,
impedance,[2010.       6.       7.       6.      39.      18.421],24,B0044,49,3288,03288.csv,,0.075916502,0.125453463
discharge,[2010.       6.       7.      13.      57.      40.859],22,B0044,50,3289,03289.csv,1.545242808,,
impedance,[2010.      6.      7.     14.     53.     59.75],24,B0044,51,3290,03290.csv,,0.077391208,0.121416227
charge,[2010.       6.       7.      15.      25.      45.109],22,B0044,52,3291,03291.csv,,,
impedance,[2010.       6.       7.      18.      30.      57.328],24,B0044,53,3292,03292.csv,,0.077527645,0.119460693
discharge,[2.0100e+03 6.0000e+00 7.0000e+00 1.9000e+01 2.0000e+00 4.3281e+01],22,B0044,54,3293,03293.csv,1.539714449,,
charge,[2010.       6.       7.      19.      54.      42.406],22,B0044,55,3294,03294.csv,,,
discharge,[2010.       6.       7.      22.      55.      54.203],22,B0044,56,3295,03295.csv,1.530535708,,
charge,[2010.       6.       7.      23.      47.      48.609],22,B0044,57,3296,03296.csv,,,
discharge,[2.010e+03 6.000e+00 8.000e+00 2.000e+00 4.900e+01 1.156e+00],22,B0044,58,3297,03297.csv,1.519973522,,
charge,[2010.       6.       8.       3.      40.      37.515],22,B0044,59,3298,03298.csv,,,
discharge,[2010.       6.       8.       6.      41.      51.625],22,B0044,60,3299,03299.csv,1.513662953,,
charge,[2010.       6.       8.       7.      33.       6.734],22,B0044,61,3300,03300.csv,,,
discharge,[2010.     6.     8.    10.    34.    18.5],22,B0044,62,3301,03301.csv,1.501287001,,
impedance,[2010.      6.      8.     11.     29.     23.75],24,B0044,63,3302,03302.csv,,0.077298337,0.119535565
charge,[2.010e+03 6.000e+00 8.000e+00 1.200e+01 1.000e+00 9.765e+00],22,B0044,64,3303,03303.csv,,,
impedance,[2010.       6.       8.      15.       6.      23.578],24,B0044,65,3304,03304.csv,,0.077271306,0.121076015
discharge,[2010.       6.       8.      15.      38.       9.593],22,B0044,66,3305,03305.csv,1.502381473,,
charge,[2010.       6.       8.      16.      29.      29.609],22,B0044,67,3306,03306.csv,,,
discharge,[2010.      6.      8.     19.     30.     45.25],22,B0044,68,3307,03307.csv,1.498095515,,
charge,[2010.       6.       8.      20.      21.      58.343],22,B0044,69,3308,03308.csv,,,
discharge,[2010.       6.       8.      23.      23.      11.562],22,B0044,70,3309,03309.csv,1.490654239,,
charge,[2010.       6.       9.       0.      14.      12.203],22,B0044,71,3310,03310.csv,,,
discharge,[2010.       6.       9.       3.      15.      28.281],22,B0044,72,3311,03311.csv,1.484397164,,
charge,[2010.       6.       9.       4.       6.       7.312],22,B0044,73,3312,03312.csv,,,
discharge,[2010.       6.       9.       7.       7.      20.406],22,B0044,74,3313,03313.csv,1.472532194,,
impedance,[2.010e+03 6.000e+00 9.000e+00 8.000e+00 2.000e+00 1.843e+00],24,B0044,75,3314,03314.csv,,0.07632132,0.122527657
charge,[2010.       6.       9.       8.      33.      48.203],22,B0044,76,3315,03315.csv,,,
impedance,[2.01e+03 6.00e+00 9.00e+00 1.10e+01 3.90e+01 8.90e-01],24,B0044,77,3316,03316.csv,,0.079136459,0.119094231
discharge,[2010.       6.       9.      12.      10.      47.421],22,B0044,78,3317,03317.csv,1.466314938,,
charge,[2.0100e+03 6.0000e+00 9.0000e+00 1.3000e+01 1.0000e+00 3.0656e+01],22,B0044,79,3318,03318.csv,,,
discharge,[2.0100e+03 6.0000e+00 9.0000e+00 1.6000e+01 2.0000e+00 4.7125e+01],22,B0044,80,3319,03319.csv,1.467129847,,
charge,[2010.       6.       9.      16.      53.      21.828],22,B0044,81,3320,03320.csv,,,
discharge,[2010.      6.      9.     19.     54.     38.39],22,B0044,82,3321,03321.csv,1.4593859,,
charge,[2.01e+03 6.00e+00 9.00e+00 2.00e+01 4.50e+01 4.68e-01],22,B0044,83,3322,03322.csv,,,
discharge,[2010.       6.       9.      23.      46.      17.078],22,B0044,84,3323,03323.csv,1.446790137,,
charge,[2010.       6.      10.       0.      36.      17.703],22,B0044,85,3324,03324.csv,,,
discharge,[2010.     6.    10.     3.    37.    32.5],22,B0044,86,3325,03325.csv,1.439066986,,
impedance,[2010.       6.      10.       4.      31.      20.156],24,B0044,87,3326,03326.csv,,0.077532209,0.121327065
charge,[2010.       6.      10.       5.       3.       7.312],22,B0044,88,3327,03327.csv,,,
impedance,[2010.       6.      10.       8.       8.      25.312],24,B0044,89,3328,03328.csv,,0.077720481,0.12569696
discharge,[2010.       6.      10.       8.      40.      12.437],22,B0044,90,3329,03329.csv,1.438989255,,
charge,[2010.       6.      10.       9.      30.      14.218],22,B0044,91,3330,03330.csv,,,
discharge,[2010.       6.      10.      12.      31.      31.375],22,B0044,92,3331,03331.csv,1.438619878,,
charge,[2010.       6.      10.      13.      21.      20.703],22,B0044,93,3332,03332.csv,,,
discharge,[2010.       6.      10.      16.      22.      38.906],22,B0044,94,3333,03333.csv,1.43134121,,
charge,[2010.       6.      10.      17.      12.      28.187],22,B0044,95,3334,03334.csv,,,
discharge,[2010.       6.      10.      20.      13.      46.031],22,B0044,96,3335,03335.csv,1.422973038,,
charge,[2010.       6.      10.      21.       3.      21.109],22,B0044,97,3336,03336.csv,,,
discharge,[2010.       6.      11.       0.       4.      38.656],22,B0044,98,3337,03337.csv,1.41501531,,
impedance,[2010.       6.      11.       0.      57.      48.437],24,B0044,99,3338,03338.csv,,0.07773774,0.120901519
charge,[2.0100e+03 6.0000e+00 1.1000e+01 1.0000e+00 2.9000e+01 3.6015e+01],22,B0044,100,3339,03339.csv,,,
impedance,[2010.       6.      11.       4.      34.      52.187],24,B0044,101,3340,03340.csv,,0.076998908,0.12526509
discharge,[2010.       6.      11.      12.      17.      20.515],4,B0044,102,3341,03341.csv,0.057217271,,
impedance,[2010.       6.      11.      12.      40.      24.671],24,B0044,103,3342,03342.csv,,0.089506792,0.21672339
charge,[2010.      6.     11.     13.     12.     12.39],4,B0044,104,3343,03343.csv,,,
impedance,[2010    6   11   16   17   32],24,B0044,105,3344,03344.csv,,0.087727168,0.236824361
discharge,[2010.       6.      11.      16.      49.      19.671],4,B0044,106,3345,03345.csv,0.057358747,,
charge,[2010.       6.      11.      17.       7.      40.968],4,B0044,107,3346,03346.csv,,,
discharge,[2010.      6.     11.     20.      8.     56.89],4,B0044,108,3347,03347.csv,0.057496875,,
charge,[2010.      6.     11.     20.     26.     56.39],4,B0044,109,3348,03348.csv,,,
discharge,[2010.       6.      11.      23.      28.      14.921],4,B0044,110,3349,03349.csv,0.057630888,,
charge,[2010.       6.      11.      23.      46.       5.703],4,B0044,111,3350,03350.csv,,,
discharge,[2010.      6.     16.     10.     39.     50.39],4,B0044,112,3351,03351.csv,0.055116913,,
charge,[2010.       6.      16.      11.       9.      50.781],4,B0044,113,3352,03352.csv,,,
impedance,[2010.      6.     16.     14.     15.      4.89],24,B0044,114,3353,03353.csv,,0.085357401,0.236567362
discharge,[2010.       6.      16.      14.      46.      51.593],4,B0044,115,3354,03354.csv,0.067407553,,
charge,[2010.       6.      16.      15.       6.       5.515],4,B0044,116,3355,03355.csv,,,
discharge,[2010.       6.      16.      18.       7.      22.875],4,B0044,117,3356,03356.csv,0.067567653,,
charge,[2010.      6.     16.     18.     26.     18.14],4,B0044,118,3357,03357.csv,,,
discharge,[2010.       6.      16.      21.      27.      32.859],4,B0044,119,3358,03358.csv,0.05563731,,
charge,[2010.       6.      16.      21.      46.      19.531],4,B0044,120,3359,03359.csv,,,
discharge,[2010.       6.      17.       0.      47.      36.281],4,B0044,121,3360,03360.csv,0.068224333,,
charge,[2.01e+03 6.00e+00 1.70e+01 1.00e+00 0.00e+00 3.05e+01],4,B0044,122,3361,03361.csv,,,
discharge,[2010.       6.      17.       3.      38.      47.796],4,B0044,123,3362,03362.csv,0.056052453,,
impedance,[2.0100e+03 6.0000e+00 1.7000e+01 4.0000e+00 1.0000e+00 4.2312e+01],24,B0044,124,3363,03363.csv,,0.084685605,0.244900999
charge,[2010.       6.      17.       4.      33.      29.468],4,B0044,125,3364,03364.csv,,,
impedance,[2010.       6.      17.       7.      38.      43.687],24,B0044,126,3365,03365.csv,,0.085543908,0.226571901
discharge,[2010.      6.     17.      8.     10.     30.89],4,B0044,127,3366,03366.csv,0.068682201,,
charge,[2010.       6.      17.       8.      29.      16.421],4,B0044,128,3367,03367.csv,,,
discharge,[2010.       6.      17.      11.      30.      34.546],4,B0044,129,3368,03368.csv,0.068747554,,
charge,[2010.       6.      17.      11.      49.      12.546],4,B0044,130,3369,03369.csv,,,
discharge,[2010.       6.      17.      14.      50.      30.921],4,B0044,131,3370,03370.csv,0.056514399,,
charge,[2010.       6.      17.      15.       8.      49.234],4,B0044,132,3371,03371.csv,,,
discharge,[2010.       6.      17.      18.      10.       6.218],4,B0044,133,3372,03372.csv,0.056733072,,
charge,[2010.       6.      17.      18.      28.      39.562],4,B0044,134,3373,03373.csv,,,
discharge,[2010.       6.      17.      21.      29.      54.875],4,B0044,135,3374,03374.csv,0.069413376,,
impedance,[2010.       6.      17.      21.      52.      19.546],24,B0044,136,3375,03375.csv,,0.087753423,0.238894512
charge,[2010.       6.      17.      22.      24.       6.937],4,B0044,137,3376,03376.csv,,,
impedance,[2.0100e+03 6.0000e+00 1.8000e+01 1.0000e+00 2.9000e+01 2.3531e+01],24,B0044,138,3377,03377.csv,,0.084805304,0.244816097
discharge,[2.0100e+03 6.0000e+00 1.8000e+01 2.0000e+00 1.0000e+00 1.1046e+01],4,B0044,139,3378,03378.csv,0.059317664,,
charge,[2.0100e+03 6.0000e+00 1.8000e+01 2.0000e+00 1.9000e+01 4.1687e+01],4,B0044,140,3379,03379.csv,,,
discharge,[2010.       6.      18.       5.      20.      59.203],4,B0044,141,3380,03380.csv,0.069817073,,
charge,[2010.       6.      18.       5.      39.      17.937],4,B0044,142,3381,03381.csv,,,
